,open,high,low,close,volume,value
2018-02-08 20:00:00+00:00,149.98996679,150.8925518,147.14600001,147.18403595,1442.98830179,215573.63554733
2018-02-08 21:00:00+00:00,149.48000082,150.5,145.42712988,149.90300035,2132.18109359,319069.18848854
2018-02-08 22:00:00+00:00,150.0,150.0,146.26249685,146.68467783,707.61883058,104865.03807372
2018-02-08 23:00:00+00:00,146.68467823,146.95998485,144.5640023,146.18318928,1685.58357928,245028.87693016
2018-02-09 00:00:00+00:00,146.18318928,147.0,143.34200321,143.34200321,2004.18991406,290639.42568479
2018-02-09 01:00:00+00:00,143.34200321,145.89999999,142.0,144.59999994,599.17477931,86049.20115384
2018-02-09 02:00:00+00:00,144.59999994,145.58966889,142.0,143.41000013,1390.13424451,198820.00037819
2018-02-09 03:00:00+00:00,143.41000013,145.58971031,141.71,144.89,331.37902035,47526.28779516
2018-02-09 04:00:00+00:00,144.900002,149.95073589,144.8900003,149.00000001,1621.06931186,240235.23915711
2018-02-09 05:00:00+00:00,148.00100576,149.96073587,146.70100021,147.9499936,629.68159731,93637.94170017
2018-02-09 06:00:00+00:00,147.94998682,149.55997153,146.17372337,147.37993815,448.86441199,66062.72894729
2018-02-09 07:00:00+00:00,147.47993812,150.75994588,146.5,149.5,586.1401311,87085.96813825
2018-02-09 08:00:00+00:00,149.69997846,150.53999998,147.80000839,149.22000005,439.43333014,65625.77984407
2018-02-09 09:00:00+00:00,149.95,149.98,143.60503079,145.0,985.24658472,145091.97881536
2018-02-09 10:00:00+00:00,145.0,146.38038984,143.0,145.0000648,747.9929075,108289.16632079
2018-02-09 11:00:00+00:00,145.54456479,149.49999971,144.81,148.19000001,299.61374678,43923.88660417
2018-02-09 12:00:00+00:00,149.0,149.31998365,145.20117321,148.0,410.77409318,60007.28663371
2018-02-09 13:00:00+00:00,148.0,148.0,143.41000014,143.41000019,448.05046866,65168.03739138
2018-02-09 14:00:00+00:00,144.10000199,145.44999997,142.0,145.329992,974.18137121,139511.40512701
2018-02-09 15:00:00+00:00,144.49999993,145.41999999,142.5,144.85999999,287.03025136,41268.4091259
2018-02-09 16:00:00+00:00,143.56303286,145.56115013,142.5150069,144.0,637.79936315,91952.31551595
2018-02-09 17:00:00+00:00,143.00001232,144.71978966,141.71000001,144.719789,263.58242093,37637.03619271
2018-02-09 18:00:00+00:00,144.71978899,148.25,144.71978899,147.1466402,751.8866007,110383.30741644
2018-02-09 19:00:00+00:00,147.6260293,149.48099999,146.00200614,147.5479871,1023.40924778,151739.5030532
2018-02-09 20:00:00+00:00,147.5479871,149.49999999,146.32000001,148.19,672.73437577,99900.00495595
2018-02-09 21:00:00+00:00,148.19,148.87994161,147.30000612,148.71993885,173.89762096,25703.64242469
2018-02-09 22:00:00+00:00,148.71993885,149.71999985,147.8700071,149.71999985,239.30695303,35676.79492696
2018-02-09 23:00:00+00:00,149.71999985,154.81533506,149.30999992,153.62011013,1962.50194151,299563.95103784
2018-02-10 00:00:00+00:00,153.00000001,154.78533506,151.0,151.62011013,701.47701918,107147.87422385
2018-02-10 01:00:00+00:00,151.99999999,154.59012382,151.62011015,153.88291548,562.58601184,86303.24830543
2018-02-10 02:00:00+00:00,153.88291548,160.0,153.72749998,158.60250001,2018.4660861,317773.80244384
2018-02-10 03:00:00+00:00,158.60250001,160.764,155.92000018,158.00349998,1672.9736922,265480.48074771
2018-02-10 04:00:00+00:00,158.00349998,161.15999996,157.501,159.00000001,1393.61753725,222726.3230746
2018-02-10 05:00:00+00:00,159.74499903,162.0,155.96000952,156.08000006,1332.95417658,213086.33531356
2018-02-10 06:00:00+00:00,156.08000006,158.689,155.45000001,158.00000001,966.0830193,151229.98442573
2018-02-10 07:00:00+00:00,158.25999999,159.76422611,155.60000006,159.5901095,809.0681341,127446.22276147
2018-02-10 08:00:00+00:00,159.49010944,164.5,158.01000629,162.00009977,2422.33178296,391950.53052384
2018-02-10 09:00:00+00:00,164.19999141,168.88084483,161.00200029,168.5759003,1562.29418832,259914.25704931
2018-02-10 10:00:00+00:00,168.88084483,170.0,161.001,164.0,2312.51781403,384414.19495315
2018-02-10 11:00:00+00:00,164.21,168.64200992,161.50500001,168.64200992,1132.03576744,187966.9676457
2018-02-10 12:00:00+00:00,167.00000556,169.0,164.79887705,165.11843916,1677.4304707,280309.00681463
2018-02-10 13:00:00+00:00,165.11843918,166.14500012,163.49265018,164.50000029,986.08824902,162246.55110481
2018-02-10 14:00:00+00:00,164.62000017,166.96999676,164.62000017,165.85899159,634.30176534,105456.77485512
2018-02-10 15:00:00+00:00,165.03000001,168.88,165.0,168.564,903.6490209,151174.55564275
2018-02-10 16:00:00+00:00,168.7867911,169.0,165.81036204,167.0,1245.30912018,208200.20368709
2018-02-10 17:00:00+00:00,167.19,167.19,158.54500001,158.54500001,2787.01936947,449652.26648084
2018-02-10 18:00:00+00:00,158.59000006,162.99899922,157.00000014,158.75000343,1546.21056895,246572.33815112
2018-02-10 19:00:00+00:00,158.75000343,160.99999995,158.5,158.53,519.50861337,82767.44121003
2018-02-10 20:00:00+00:00,158.53,162.8858993,158.00000001,161.0,452.22686438,72157.9345525
2018-02-10 21:00:00+00:00,162.48617433,162.48617433,158.16400045,160.99997351,938.69815059,149322.1336608
2018-02-10 22:00:00+00:00,160.1,164.62299999,160.1,161.5,499.97174639,81023.27428861
2018-02-10 23:00:00+00:00,161.5,163.69999988,160.0,160.56499149,292.22983995,47074.45482116
2018-02-11 00:00:00+00:00,160.5649915,161.7239276,150.0,151.61142394,2151.32281077,332562.45470603
2018-02-11 01:00:00+00:00,151.61142388,153.99998387,148.0,149.43766663,1381.43397391,209669.45549481
2018-02-11 02:00:00+00:00,149.00000005,153.38392249,149.00000005,152.32000004,1078.70254785,163164.33375367
2018-02-11 03:00:00+00:00,153.0,153.30054892,150.01100037,150.64,2344.37329508,355433.06560597
2018-02-11 04:00:00+00:00,150.99999999,153.839,148.5,152.97351437,2500.29108124,377378.95421894
2018-02-11 05:00:00+00:00,153.0,153.0,147.6,147.8,441.37815819,66535.95316528
2018-02-11 06:00:00+00:00,147.8,150.73749098,147.24832754,149.64999018,658.76275906,97803.63850334
2018-02-11 07:00:00+00:00,149.64999018,157.267,149.64999018,155.17000002,1478.61949265,228794.54719912
2018-02-11 08:00:00+00:00,156.54999616,156.55,153.50001865,155.38999204,497.35853892,77223.77038478
2018-02-11 09:00:00+00:00,155.41999203,155.41999204,151.0,152.71060009,363.59712134,55617.30406395
2018-02-11 10:00:00+00:00,152.71060009,153.707,148.28978151,150.14473947,866.93909819,130671.6053754
2018-02-11 11:00:00+00:00,150.14473947,152.35694876,148.35375193,149.74999153,186.27783102,27939.52580603
2018-02-11 12:00:00+00:00,149.74999152,150.0,145.0,145.8,1016.92920311,148695.10430899
2018-02-11 13:00:00+00:00,145.8,147.89418515,143.97219463,144.11,506.50006736,73715.57599339
2018-02-11 14:00:00+00:00,144.11,147.50499998,143.74000008,147.02,532.3284307,77236.46422437
2018-02-11 15:00:00+00:00,147.0,147.00000001,143.35769425,145.0,859.43061836,124648.71712039
2018-02-11 16:00:00+00:00,145.0,145.44108273,141.43766378,142.25,395.47351278,56487.65967507
2018-02-11 17:00:00+00:00,141.81999996,143.4277,139.95830882,143.0,1836.97026814,258482.06442717
2018-02-11 18:00:00+00:00,143.0,147.0,141.5,146.5,632.04061092,91067.06051107
2018-02-11 19:00:00+00:00,147.02161439,147.8956167,143.62222224,144.2422334,324.88098474,47389.19699788
2018-02-11 20:00:00+00:00,145.0,147.82280835,143.70000014,147.82280835,468.23318948,68021.50144171
2018-02-11 21:00:00+00:00,147.89561671,152.56099994,147.89561671,149.13453112,1746.70913616,262349.47583588
2018-02-11 22:00:00+00:00,150.78999407,152.68060007,150.04,152.09999999,546.79070047,82801.55349206
2018-02-11 23:00:00+00:00,151.84340572,154.95,150.07000616,154.95,913.27489091,139765.34361286
2018-02-12 00:00:00+00:00,154.76591143,155.0,152.99999662,154.997,816.37460082,125997.41687242
2018-02-12 01:00:00+00:00,155.0,155.58865722,150.59686746,152.8999941,901.84328074,138221.9761405
2018-02-12 02:00:00+00:00,152.8999929,153.66000385,149.5970691,150.91,615.91764898,93103.99688918
2018-02-12 03:00:00+00:00,150.10599907,154.562,150.00000003,154.532,394.77127825,60359.12893163
2018-02-12 04:00:00+00:00,154.0,155.00000001,152.03,152.91300064,327.51321042,50315.23068484
2018-02-12 05:00:00+00:00,153.39999848,153.56040007,150.50000195,152.36000003,472.5518399,71789.64375051
2018-02-12 06:00:00+00:00,152.36000003,155.0,151.03000063,154.225,919.1946068,141484.30457357
2018-02-12 07:00:00+00:00,154.22499883,154.99999987,152.75516365,153.48,244.96653006,37712.08400772
2018-02-12 08:00:00+00:00,153.99999999,153.99999999,148.0,149.0113,642.66894689,96486.90518304
2018-02-12 09:00:00+00:00,149.0113,153.56999998,148.55500011,151.0,648.41561189,98009.5570767
2018-02-12 10:00:00+00:00,152.33939988,155.0,150.58112591,153.95499994,128.32842989,19690.26088555
2018-02-12 11:00:00+00:00,153.95499999,155.6,152.71501075,155.0,230.71171364,35761.60305724
2018-02-12 12:00:00+00:00,155.02959113,155.99999999,153.81500001,153.81500001,539.03336092,83481.45034388
2018-02-12 13:00:00+00:00,154.49999981,155.50297899,153.03100006,154.5,165.21656209,25599.49013097
2018-02-12 14:00:00+00:00,154.5,155.26499558,151.05800001,152.0,320.72489625,48896.78521217
