,open,high,low,close,volume,value
2019-09-14 12:00:00+00:00,10276.82000004,10288.04469656,10276.82000004,10288.04469656,0.42616814,4382.42491278
2019-09-14 13:00:00+00:00,10281.67263698,10282.04757822,10265.69101804,10274.9139673,0.3323704,3415.36232418
2019-09-14 14:00:00+00:00,10276.82000003,10310.34549631,10276.82000003,10283.88692556,0.72679914,7484.31595061
2019-09-14 15:00:00+00:00,10284.519004,10298.5592054,10283.3296263,10283.3296263,0.04189437,431.24006945
2019-09-14 16:00:00+00:00,10289.31710746,10321.45999999,10289.31710746,10314.67574103,14.01246076,144543.9453634
2019-09-14 17:00:00+00:00,10313.63139016,10330.0,10304.74996598,10308.02769015,5.18106165,53446.98591943
2019-09-14 18:00:00+00:00,10308.02769014,10324.0,10289.39290646,10295.54096172,1.66997393,17210.31179574
2019-09-14 19:00:00+00:00,10295.54096172,10316.0932237,10284.61843227,10309.83036964,1.00708151,10362.93482993
2019-09-14 20:00:00+00:00,10309.1404321,10309.14043211,10279.76,10286.32000005,15.09839224,155334.93817092
2019-09-14 21:00:00+00:00,10294.37024903,10295.08979736,10230.0000001,10266.60381195,5.02435334,51528.89972268
2019-09-14 22:00:00+00:00,10276.69347893,10337.82428218,10274.64181022,10321.03849121,12.12600097,125117.12657867
2019-09-14 23:00:00+00:00,10317.39439583,10348.6493948,10316.09322369,10334.59357057,16.94375771,174945.91953172
2019-09-15 00:00:00+00:00,10344.14982932,10383.73006367,10314.28179471,10351.43557528,4.82186798,49838.45653127
2019-09-15 01:00:00+00:00,10353.88864499,10353.96761522,10329.97065531,10348.68666639,2.81021716,29073.7151185
2019-09-15 02:00:00+00:00,10363.3490994,10395.61578781,10363.3490994,10388.0,3.52979644,36673.03016309
2019-09-15 03:00:00+00:00,10385.36915085,10397.68307628,10351.42034915,10380.88120542,4.94662477,51321.6864334
2019-09-15 04:00:00+00:00,10380.88120542,10380.88120542,10360.8185932,10373.09964763,7.28891986,75607.68498657
2019-09-15 05:00:00+00:00,10379.1,10399.64704802,10376.38251029,10399.64704802,2.97835226,30941.5354222
2019-09-15 06:00:00+00:00,10400.0,10424.12976755,10318.93001293,10373.78079031,5.24671381,54471.72770872
2019-09-15 07:00:00+00:00,10373.78079031,10373.78079031,10331.14080697,10339.17884103,1.42256735,14710.92671523
2019-09-15 08:00:00+00:00,10341.53117767,10354.93200238,10336.00000013,10340.22669174,1.04028187,10764.84790982
2019-09-15 09:00:00+00:00,10339.80791334,10360.01767984,10313.84111998,10324.07349236,5.36067585,55486.6201491
2019-09-15 10:00:00+00:00,10331.17697186,10334.59701142,10314.01844073,10334.59701142,2.23615958,23088.64821525
2019-09-15 11:00:00+00:00,10335.00036061,10335.85954867,10313.15172021,10322.75946085,1.76357874,18222.35371725
2019-09-15 12:00:00+00:00,10322.20045742,10322.20045742,10290.14626034,10303.91334495,1.63714453,16865.01070129
2019-09-15 13:00:00+00:00,10301.22928959,10310.7322182,10266.81775776,10307.97440101,4.49442902,46228.18050343
2019-09-15 14:00:00+00:00,10307.11386464,10324.18544833,10304.20922051,10318.00101214,3.1588653,32582.03094496
2019-09-15 15:00:00+00:00,10315.98954856,10321.11431656,10295.82342034,10321.11431656,0.95926196,9894.29006876
2019-09-15 16:00:00+00:00,10320.10151589,10320.10151589,10294.73555324,10295.58000001,10.02672035,103253.98757472
2019-09-15 17:00:00+00:00,10295.48000001,10295.58000001,10278.86815988,10285.02569059,0.54899177,5649.23860769
2019-09-15 18:00:00+00:00,10285.02569058,10289.11697864,10259.42000003,10277.7421788,4.09066899,42033.57843778
2019-09-15 19:00:00+00:00,10273.98993087,10314.69831007,10272.10000003,10307.81363113,0.99760538,10264.66240853
2019-09-15 20:00:00+00:00,10298.58590558,10316.8894466,10286.67563953,10295.90280513,2.73220922,28128.68964132
2019-09-15 21:00:00+00:00,10295.7571981,10315.55557799,10255.96762116,10309.81000008,4.13743257,42524.6449087
2019-09-15 22:00:00+00:00,10309.81000008,10312.81000009,10270.69599066,10275.03555809,1.18049679,12158.04044425
2019-09-15 23:00:00+00:00,10275.03555812,10291.29346702,10265.95143078,10272.20876643,1.87969779,19314.03092998
2019-09-16 00:00:00+00:00,10270.55443907,10313.63299238,10270.55443907,10306.24371661,0.67293594,6927.35068608
2019-09-16 01:00:00+00:00,10319.1422932,10335.0033561,10293.37585527,10305.78890245,1.21371447,12523.77398302
2019-09-16 02:00:00+00:00,10293.06148339,10314.0,10287.49793975,10312.0,1.50633175,15513.10487655
2019-09-16 03:00:00+00:00,10314.25072316,10321.19999992,10291.93579586,10299.63255454,4.66133782,48079.94054738
2019-09-16 04:00:00+00:00,10292.5696863,10302.99999999,10286.86645715,10302.99999999,2.45925281,25311.04649739
