,open,high,low,close,volume,value
2018-12-25 16:00:00+00:00,126.48,129.05,126.02,127.42125022,1246.57713066,158162.45856748
2018-12-25 17:00:00+00:00,126.76382353,128.05,124.905,126.15,305.572153,38700.5535946
2018-12-25 18:00:00+00:00,125.79,130.57430003,125.49,129.46,192.40275789,24421.18197439
2018-12-25 19:00:00+00:00,129.33,129.33,126.21,126.46,307.48830532,39275.8511636
2018-12-25 20:00:00+00:00,127.00000003,127.44,123.0,126.69,304.38056991,37981.28087168
2018-12-25 21:00:00+00:00,125.76,126.91,125.1,126.49,104.77431068,13185.23550583
2018-12-25 22:00:00+00:00,125.5,127.08908102,123.5,124.66082166,523.51189769,65590.8091905
2018-12-25 23:00:00+00:00,124.66411679,125.45239641,123.3,124.03,411.09830804,50898.96517346
2018-12-26 00:00:00+00:00,123.30000007,124.03,120.44534913,121.76,787.56903145,96103.68181892
2018-12-26 01:00:00+00:00,121.91999999,124.26,121.91999999,124.07,382.61908188,47278.67501838
2018-12-26 02:00:00+00:00,123.84,124.06,122.1,123.54,389.98403309,47885.93078135
2018-12-26 03:00:00+00:00,122.98,126.55425596,122.82999999,126.55425596,273.69348771,34253.38140091
2018-12-26 04:00:00+00:00,127.0,128.82015581,126.93,127.6,753.50026392,96533.77105996
2018-12-26 05:00:00+00:00,128.6,130.57430003,127.31,129.34,852.88821791,110280.99692812
2018-12-26 06:00:00+00:00,129.48,129.5127689,127.68,128.61,230.13625603,29719.96307899
2018-12-26 07:00:00+00:00,128.82,129.71,126.44488983,127.49965571,438.63911108,55909.59136599
2018-12-26 08:00:00+00:00,127.49965571,127.52999997,125.15,127.3,145.43283307,18396.68000861
2018-12-26 09:00:00+00:00,127.38,129.89,126.01,128.71,308.64226838,39432.38506427
2018-12-26 10:00:00+00:00,128.75,134.47,128.75,132.02999994,3270.97211185,434036.04324958
2018-12-26 11:00:00+00:00,131.87,135.20319981,130.87710286,133.64,346.66547695,45913.18479991
2018-12-26 12:00:00+00:00,132.23,133.02,131.79,132.0,136.95345365,18121.13152229
2018-12-26 13:00:00+00:00,131.9,132.53,130.18495761,132.53,338.3825394,44409.2057118
2018-12-26 14:00:00+00:00,131.87,133.28,131.4,133.04,157.73069277,20942.86095891
2018-12-26 15:00:00+00:00,132.75,133.02,130.9785,131.61299999,144.52503741,19069.46951665
2018-12-26 16:00:00+00:00,131.27,131.27,128.76,130.04,273.8412961,35681.78000708
2018-12-26 17:00:00+00:00,130.17999999,130.17999999,126.33,127.83,237.9472294,30526.13712977
2018-12-26 18:00:00+00:00,127.8,128.31999999,125.3,125.66,328.48729086,41442.33321948
2018-12-26 19:00:00+00:00,125.66000001,127.70999999,125.0,127.70999999,486.52448172,61206.88304268
2018-12-26 20:00:00+00:00,127.71,127.71,125.65,126.3,129.9280588,16456.65313512
2018-12-26 21:00:00+00:00,126.4,128.91738468,126.4,127.95,1072.18897203,136889.88953127
2018-12-26 22:00:00+00:00,127.95999997,128.97120366,127.09,128.365,379.58738338,48789.01396062
2018-12-26 23:00:00+00:00,127.4,127.4,122.57,123.18,389.3453757,48590.15928336
2018-12-27 00:00:00+00:00,123.08,124.90999997,123.07999999,124.017,678.101315,84510.29265795
2018-12-27 01:00:00+00:00,123.71799999,126.57,123.4,125.21,230.23361286,28828.21183477
2018-12-27 02:00:00+00:00,125.105,125.55,124.47,125.43999997,182.19085983,22756.06760706
2018-12-27 03:00:00+00:00,125.35999997,125.91,124.72,125.06,42.05259826,5273.67228977
